"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000210606001,000210606001,2,300,,,,
000201101002,000201101002,2,300,,,,
000201101001,000201101001,2,300,,,,
000221106002,000221106002,2,300,,,,
000221103001,000221103001,2,300,,,,
000221103002,000221103002,2,300,,,,
000221105002,000221105002,2,300,,,,
000220102003,000220102003,2,300,,,,
000220102005,000220102005,2,300,,,,
000221106004,000221106004,2,300,,,,
000221104001,000221104001,2,300,,,,
000221104002,000221104002,2,300,,,,
000221102002,000221102002,2,300,,,,
000221102001,000221102001,2,300,,,,
000200302002,000200302002,2,300,,,,
000200302001,000200302001,2,300,,,,
000221105001,000221105001,2,300,,,,
000221101001,000221101001,2,300,,,,
000400000066,000400000066,2,300,,,,
000221201005,000221201005,2,300,,,,
000221201003,000221201003,2,300,,,,
000220601018,000220601018,2,300,,,,
000220105003,000220105003,2,300,,,,
000220104001,000220104001,2,300,,,,
000220104002,000220104002,2,300,,,,
000220104004,000220104004,2,300,,,,
000220103001,000220103001,2,300,,,,
000220101001,000220101001,2,300,,,,
000221107002,000221107002,2,300,,,,
000221107004,000221107004,2,300,,,,
000221107005,000221107005,2,300,,,,
000220102001,000220102001,2,300,,,,
000220102002,000220102002,2,300,,,,
000220204003,000220204003,2,300,,,,
000221301006,000221301006,2,300,,,,
000221301007,000221301007,2,300,,,,
000221301005,000221301005,2,300,,,,
000220201003,000220201003,2,300,,,,
000220201019,000220201019,2,300,,,,
000220201026,000220201026,2,300,,,,
000221304012,000221304012,2,300,,,,
000220803017,000220803017,2,300,,,,
000220803005,000220803005,2,300,,,,
000220803016,000220803016,2,300,,,,
000220803003,000220803003,2,300,,,,
000220803013,000220803013,2,300,,,,
000220802003,000220802003,2,300,,,,
000220801002,000220801002,2,300,,,,
000220801008,000220801008,2,300,,,,
000220801009,000220801009,2,300,,,,
000220804014,000220804014,2,300,,,,
000220804007,000220804007,2,300,,,,
000220804002,000220804002,2,300,,,,
000220804013,000220804013,2,300,,,,
000220804001,000220804001,2,300,,,,
000220804008,000220804008,2,300,,,,
000220802004,000220802004,2,300,,,,
000220802010,000220802010,2,300,,,,
000220803015,000220803015,2,300,,,,
000220803023,000220803023,2,300,,,,
000220803007,000220803007,2,300,,,,
000220701002,000220701002,2,300,,,,
000220701010,000220701010,2,300,,,,
000220701013,000220701013,2,300,,,,
000220701016,000220701016,2,300,,,,
000220701008,000220701008,2,300,,,,
000221303004,000221303004,2,300,,,,
000221303009,000221303009,2,300,,,,
000221303007,000221303007,2,300,,,,
000221002002,000221002002,2,300,,,,
000221003001,000221003001,2,300,,,,
000221001002,000221001002,2,300,,,,
000221004001,000221004001,2,300,,,,
000221004002,000221004002,2,300,,,,
000221005001,000221005001,2,300,,,,
000220701009,000220701009,2,300,,,,
000221002001,000221002001,2,300,,,,
000221302005,000221302005,2,300,,,,
000221302008,000221302008,2,300,,,,
000220903008,000220903008,2,300,,,,
000220903008,000220903008,1,,"2782","3225",,
000220903008,000220903008,1,,"3225","2782",,
000220203009,000220203009,2,300,,,,
000221303003,000221303003,2,300,,,,
000190101013,000190101013,2,300,,,,
000190103001,000190103001,2,300,,,,
000190102004,000190102004,2,300,,,,
000190101021,000190101021,2,300,,,,
000190101009,000190101009,2,300,,,,
000190101016,000190101016,2,300,,,,
000190101006,000190101006,2,300,,,,
000190101017,000190101017,2,300,,,,
000190303004,000190303004,2,300,,,,
000190303005,000190303005,2,300,,,,
000190302005,000190302005,2,300,,,,
000190302002,000190302002,2,300,,,,
000190302006,000190302006,2,300,,,,
000190302003,000190302003,2,300,,,,
000190101004,000190101004,2,300,,,,
000190101001,000190101001,2,300,,,,
000190301001,000190301001,2,300,,,,
000200420005,000200420005,2,300,,,,
000191104008,000191104008,2,300,,,,
000191104004,000191104004,2,300,,,,
000190704001,000190704001,2,300,,,,
000190901004,000190901004,2,300,,,,
000190903005,000190903005,2,300,,,,
000190903012,000190903012,2,300,,,,
000190903002,000190903002,2,300,,,,
000190903007,000190903007,2,300,,,,
000160904012,000160904012,2,300,,,,
000200901011,000200901011,2,300,,,,
000200901016,000200901016,2,300,,,,
000200901022,000200901022,2,300,,,,
000200901010,000200901010,2,300,,,,
000200901029,000200901029,2,300,,,,
000190104007,000190104007,2,300,,,,
000190104002,000190104002,2,300,,,,
000190104004,000190104004,2,300,,,,
000190104005,000190104005,2,300,,,,
000190104008,000190104008,2,300,,,,
000190105002,000190105002,2,300,,,,
000190105003,000190105003,2,300,,,,
000190403003,000190403003,2,300,,,,
000190902002,000190902002,2,300,,,,
000190902003,000190902003,2,300,,,,
000190903004,000190903004,2,300,,,,
000190903009,000190903009,2,300,,,,
000190903006,000190903006,2,300,,,,
000190903014,000190903014,2,300,,,,
000190501001,000190501001,2,300,,,,
000191104005,000191104005,2,300,,,,
000191104007,000191104007,2,300,,,,
000191102005,000191102005,2,300,,,,
000191102004,000191102004,2,300,,,,
000191102003,000191102003,2,300,,,,
000150606007,000150606007,2,300,,,,
000150606003,000150606003,2,300,,,,
000150606003,000150606003,1,,"3236","3256",,
000150606003,000150606003,1,,"3236","3669",,
000150606003,000150606003,1,,"3256","3236",,
000150606003,000150606003,1,,"3343","3372",,
000150606003,000150606003,1,,"3372","3343",,
000150606003,000150606003,1,,"3669","3236",,
000150303003,000150303003,2,300,,,,
000150101001,000150101001,2,300,,,,
000150101002,000150101002,2,300,,,,
000150103001,000150103001,2,300,,,,
000150108002,000150108002,2,300,,,,
000190502008,000190502008,2,300,,,,
000190502001,000190502001,2,300,,,,
000190502004,000190502004,2,300,,,,
000190502003,000190502003,2,300,,,,
000190502003,000190502003,1,,"3234","3394",,
000190502003,000190502003,1,,"3234","3470",,
000190502003,000190502003,1,,"3394","3234",,
000190502003,000190502003,1,,"3470","3234",,
000190502002,000190502002,2,300,,,,
000150606001,000150606001,2,300,,,,
000150303002,000150303002,2,300,,,,
000190506001,000190506001,2,300,,,,
000190703001,000190703001,2,300,,,,
000190703002,000190703002,2,300,,,,
000190703003,000190703003,2,300,,,,
000190701001,000190701001,2,300,,,,
000190702002,000190702002,2,300,,,,
000190702001,000190702001,2,300,,,,
000190604003,000190604003,2,300,,,,
000190604002,000190604002,2,300,,,,
000190602004,000190602004,2,300,,,,
000190602001,000190602001,2,300,,,,
000190602006,000190602006,2,300,,,,
000190605002,000190605002,2,300,,,,
000190605003,000190605003,2,300,,,,
000190606003,000190606003,2,300,,,,
000190606002,000190606002,2,300,,,,
000150606008,000150606008,2,300,,,,
000150606010,000150606010,2,300,,,,
000150604001,000150604001,2,300,,,,
000150604002,000150604002,2,300,,,,
000150106001,000150106001,2,300,,,,
000150802001,000150802001,2,300,,,,
000160206001,000160206001,2,300,,,,
000160206005,000160206005,2,300,,,,
000161109001,000161109001,2,300,,,,
000161109001,000161109001,1,,"3343","3373",,
000161109001,000161109001,1,,"3373","3343",,
000190802002,000190802002,2,300,,,,
000190801001,000190801001,2,300,,,,
000190801002,000190801002,2,300,,,,
000190801005,000190801005,2,300,,,,
000190801004,000190801004,2,300,,,,
000150704003,000150704003,2,300,,,,
000150606004,000150606004,2,300,,,,
000150202002,000150202002,2,300,,,,
000150607001,000150607001,2,300,,,,
000160207001,000160207001,2,300,,,,
000160211001,000160211001,2,300,,,,
000160210002,000160210002,2,300,,,,
000160210001,000160210001,2,300,,,,
000160206003,000160206003,2,300,,,,
000160206002,000160206002,2,300,,,,
000190505001,000190505001,2,300,,,,
000190504001,000190504001,2,300,,,,
000190508002,000190508002,2,300,,,,
000150702001,000150702001,2,300,,,,
000150702002,000150702002,2,300,,,,
000150701001,000150701001,2,300,,,,
000150701003,000150701003,2,300,,,,
000150703001,000150703001,2,300,,,,
000150703002,000150703002,2,300,,,,
000150705001,000150705001,2,300,,,,
000190801003,000190801003,2,300,,,,
000160909002,000160909002,2,300,,,,
000160909001,000160909001,2,300,,,,
000190607001,000190607001,2,300,,,,
000190802003,000190802003,2,300,,,,
000201003001,000201003001,2,300,,,,
000200802001,000200802001,2,300,,,,
000200802004,000200802004,2,300,,,,
000200802002,000200802002,2,300,,,,
000160902001,000160902001,2,300,,,,
000160902004,000160902004,2,300,,,,
000160702001,000160702001,2,300,,,,
000160807003,000160807003,2,300,,,,
000160804001,000160804001,2,300,,,,
000141101005,000141101005,2,300,,,,
000141101003,000141101003,2,300,,,,
000151010005,000151010005,2,300,,,,
000151010004,000151010004,2,300,,,,
000150902004,000150902004,2,300,,,,
000150902006,000150902006,2,300,,,,
000150902005,000150902005,2,300,,,,
000160101004,000160101004,2,300,,,,
000160102002,000160102002,2,300,,,,
000160904008,000160904008,2,300,,,,
000220503003,000220503003,2,300,,,,
000220503001,000220503001,2,300,,,,
000221401006,000221401006,2,300,,,,
000220105005,000220105005,2,300,,,,
000220102006,000220102006,2,300,,,,
000220105002,000220105002,2,300,,,,
000221106001,000221106001,2,300,,,,
000221001001,000221001001,2,300,,,,
000220802005,000220802005,2,300,,,,
000220803021,000220803021,2,300,,,,
000220802009,000220802009,2,300,,,,
000220802008,000220802008,2,300,,,,
000221302003,000221302003,2,300,,,,
000221301008,000221301008,2,300,,,,
000221301024,000221301024,2,300,,,,
000221301003,000221301003,2,300,,,,
000221301020,000221301020,2,300,,,,
000221301012,000221301012,2,300,,,,
000221301019,000221301019,2,300,,,,
000220902008,000220902008,2,300,,,,
000191103002,000191103002,2,300,,,,
000190404001,000190404001,2,300,,,,
000190404002,000190404002,2,300,,,,
000190104001,000190104001,2,300,,,,
000190101007,000190101007,2,300,,,,
000190101020,000190101020,2,300,,,,
000191103003,000191103003,2,300,,,,
000160904006,000160904006,2,300,,,,
000160904003,000160904003,2,300,,,,
000190302007,000190302007,2,300,,,,
000190303003,000190303003,2,300,,,,
000190303001,000190303001,2,300,,,,
000220903004,000220903004,2,300,,,,
000220903022,000220903022,2,300,,,,
000220903003,000220903003,2,300,,,,
000220903007,000220903007,2,300,,,,
000220903021,000220903021,2,300,,,,
000220901003,000220901003,2,300,,,,
000220901008,000220901008,2,300,,,,
000160906001,000160906001,2,300,,,,
000160905001,000160905001,2,300,,,,
000160901001,000160901001,2,300,,,,
000161004001,000161004001,2,300,,,,
000161002001,000161002001,2,300,,,,
000161003002,000161003002,2,300,,,,
000161003004,000161003004,2,300,,,,
000161005002,000161005002,2,300,,,,
000160910002,000160910002,2,300,,,,
000160601008,000160601008,2,300,,,,
000160601002,000160601002,2,300,,,,
000160601004,000160601004,2,300,,,,
000160401001,000160401001,2,300,,,,
000160902002,000160902002,2,300,,,,
000170304002,000170304002,2,300,,,,
000170304001,000170304001,2,300,,,,
000170104003,000170104003,2,300,,,,
000170101004,000170101004,2,300,,,,
000170804003,000170804003,2,300,,,,
000160404001,000160404001,2,300,,,,
000160208001,000160208001,2,300,,,,
000160904013,000160904013,2,300,,,,
000160904004,000160904004,2,300,,,,
000160904002,000160904002,2,300,,,,
000160203003,000160203003,2,300,,,,
000160203001,000160203001,2,300,,,,
000150805003,000150805003,2,300,,,,
000150804003,000150804003,2,300,,,,
000160204001,000160204001,2,300,,,,
000161001006,000161001006,2,300,,,,
000141301004,000141301004,2,300,,,,
000141301006,000141301006,2,300,,,,
000140701018,000140701018,2,300,,,,
000140701021,000140701021,2,300,,,,
000141301002,000141301002,2,300,,,,
000141301005,000141301005,2,300,,,,
000210803003,000210803003,2,300,,,,
000180703003,000180703003,2,300,,,,
000180802001,000180802001,2,300,,,,
000180204001,000180204001,2,300,,,,
000180204002,000180204002,2,300,,,,
000180208001,000180208001,2,300,,,,
000180205001,000180205001,2,300,,,,
000180205001,000180205001,1,,"3285","3297",,
000180205001,000180205001,1,,"3297","3285",,
000180202001,000180202001,2,300,,,,
000180201003,000180201003,2,300,,,,
000180201004,000180201004,2,300,,,,
000180201002,000180201002,2,300,,,,
000180210004,000180210004,2,300,,,,
000180210004,000180210004,1,,"3199","3285",,
000180210004,000180210004,1,,"3199","3287",,
000180210004,000180210004,1,,"3285","3199",,
000180210004,000180210004,1,,"3285","3288",,
000180210004,000180210004,1,,"3287","3199",,
000180210004,000180210004,2,60,"3287","3288",,
000180210004,000180210004,1,,"3288","3285",,
000180210004,000180210004,2,60,"3288","3287",,
000180207003,000180207003,2,300,,,,
000180207002,000180207002,2,300,,,,
000170501011,000170501011,2,300,,,,
000170606002,000170606002,2,300,,,,
000170606001,000170606001,2,300,,,,
000170606003,000170606003,2,300,,,,
000170604001,000170604001,2,300,,,,
000180601002,000180601002,2,300,,,,
000180601001,000180601001,2,300,,,,
000170501010,000170501010,2,300,,,,
000170608001,000170608001,2,300,,,,
000170608001,000170608001,1,,"3310","3312",,
000170608001,000170608001,1,,"3312","3310",,
000170603001,000170603001,2,300,,,,
000170602001,000170602001,2,300,,,,
000180602001,000180602001,2,300,,,,
000180603001,000180603001,2,300,,,,
000180603001,000180603001,1,,"3287","3290",,
000180603001,000180603001,1,,"3290","3287",,
000180603001,000180603001,1,,"3290","3294",,
000180603001,000180603001,1,,"3294","3290",,
000180604001,000180604001,2,300,,,,
000180103001,000180103001,2,300,,,,
000180206001,000180206001,2,300,,,,
000170612002,000170612002,2,300,,,,
000170611005,000170611005,2,300,,,,
000170611001,000170611001,2,300,,,,
000170601005,000170601005,2,300,,,,
000170601001,000170601001,2,300,,,,
000180703010,000180703010,2,300,,,,
000180701005,000180701005,2,300,,,,
000170610002,000170610002,2,300,,,,
000170609001,000170609001,2,300,,,,
000140603004,000140603004,2,300,,,,
000140603003,000140603003,2,300,,,,
000140201001,000140201001,2,300,,,,
000141203001,000141203001,2,300,,,,
000170102002,000170102002,2,300,,,,
000170104001,000170104001,2,300,,,,
000170101005,000170101005,2,300,,,,
000140701025,000140701025,2,300,,,,
000140502002,000140502002,2,300,,,,
000140502001,000140502001,2,300,,,,
000141301001,000141301001,2,300,,,,
000140501001,000140501001,2,300,,,,
000140501003,000140501003,2,300,,,,
000140501002,000140501002,2,300,,,,
000140204005,000140204005,2,300,,,,
000140502004,000140502004,2,300,,,,
000140502003,000140502003,2,300,,,,
000160101003,000160101003,2,300,,,,
000160101005,000160101005,2,300,,,,
000150804001,000150804001,2,300,,,,
000150504001,000150504001,2,300,,,,
000150506001,000150506001,2,300,,,,
000150506004,000150506004,2,300,,,,
000150605001,000150605001,2,300,,,,
000150606009,000150606009,2,300,,,,
000150601001,000150601001,2,300,,,,
000150204002,000150204002,2,300,,,,
000150803002,000150803002,2,300,,,,
000150803001,000150803001,2,300,,,,
000150902003,000150902003,2,300,,,,
000150204001,000150204001,2,300,,,,
000150206001,000150206001,2,300,,,,
000141101002,000141101002,2,300,,,,
000150901001,000150901001,2,300,,,,
000151010002,000151010002,2,180,,,,
000151010002,000151010002,1,,"3427","3604",,
000151010002,000151010002,1,,"3447","3604",,
000151010002,000151010002,1,,"3604","3427",,
000151010002,000151010002,1,,"3604","3447",,
000141101004,000141101004,2,300,,,,
000140801002,000140801002,2,300,,,,
000150301001,000150301001,2,300,,,,
000120505001,000120505001,2,300,,,,
000120501003,000120501003,2,300,,,,
000120501001,000120501001,2,300,,,,
000120504001,000120504001,2,300,,,,
000151009001,000151009001,2,300,,,,
000151004001,000151004001,2,300,,,,
000151005001,000151005001,2,300,,,,
000151003002,000151003002,2,300,,,,
000151006002,000151006002,2,300,,,,
000151006001,000151006001,2,300,,,,
000151002001,000151002001,2,300,,,,
000150505001,000150505001,2,300,,,,
000150502001,000150502001,2,300,,,,
000150502004,000150502004,2,300,,,,
000150517003,000150517003,2,300,,,,
000150512005,000150512005,2,300,,,,
000151003003,000151003003,2,300,,,,
000151003001,000151003001,2,300,,,,
000120502001,000120502001,2,300,,,,
000150501001,000150501001,2,300,,,,
000150501003,000150501003,2,300,,,,
000140801003,000140801003,2,300,,,,
000120510001,000120510001,2,300,,,,
000120503001,000120503001,2,300,,,,
000120506001,000120506001,2,300,,,,
000140702004,000140702004,2,300,,,,
000140702002,000140702002,2,300,,,,
000140702003,000140702003,2,300,,,,
000120507001,000120507001,2,300,,,,
000110402002,000110402002,2,300,,,,
000110402001,000110402001,2,300,,,,
000110404003,000110404003,2,300,,,,
000140309002,000140309002,2,300,,,,
000140307002,000140307002,2,300,,,,
000140307003,000140307003,2,300,,,,
000140307004,000140307004,2,300,,,,
000110402003,000110402003,2,300,,,,
000110404001,000110404001,2,300,,,,
000110103003,000110103003,2,300,,,,
000110103003,000110103003,1,,"2334","2411",,
000110103003,000110103003,1,,"2334","3572",,
000110103003,000110103003,1,,"2411","2334",,
000110103003,000110103003,1,,"2411","3449",,
000110103003,000110103003,1,,"2411","3572",,
000110103003,000110103003,1,,"3434","3449",,
000110103003,000110103003,1,,"3434","3451",,
000110103003,000110103003,1,,"3449","2411",,
000110103003,000110103003,1,,"3449","3434",,
000110103003,000110103003,1,,"3451","3434",,
000110103003,000110103003,1,,"3451","3572",,
000110103003,000110103003,1,,"3572","2334",,
000110103003,000110103003,1,,"3572","2411",,
000110103003,000110103003,1,,"3572","3451",,
000110103001,000110103001,2,300,,,,
000110102009,000110102009,2,300,,,,
000110102005,000110102005,2,300,,,,
000110102005,000110102005,1,,"2411","3501",,
000110102005,000110102005,1,,"3501","2411",,
000110102003,000110102003,2,300,,,,
000110102010,000110102010,2,300,,,,
000110102002,000110102002,2,300,,,,
000110401004,000110401004,2,300,,,,
000110401002,000110401002,2,300,,,,
000110403001,000110403001,2,300,,,,
000110403001,000110403001,1,,"2411","3443",,
000110403001,000110403001,1,,"2411","3501",,
000110403001,000110403001,1,,"3257","3263",,
000110403001,000110403001,1,,"3257","3443",,
000110403001,000110403001,1,,"3263","3257",,
000110403001,000110403001,1,,"3263","3433",,
000110403001,000110403001,1,,"3433","3263",,
000110403001,000110403001,1,,"3433","3443",,
000110403001,000110403001,1,,"3433","3454",,
000110403001,000110403001,1,,"3434","3274",,
000110403001,000110403001,1,,"3434","3454",,
000110403001,000110403001,1,,"3443","2411",,
000110403001,000110403001,1,,"3443","3257",,
000110403001,000110403001,1,,"3443","3433",,
000110403001,000110403001,1,,"3454","3433",,
000110403001,000110403001,1,,"3454","3434",,
000110403001,000110403001,1,,"3501","2411",,
000110402005,000110402005,2,300,,,,
000110412001,000110412001,2,300,,,,
000110412002,000110412002,2,300,,,,
000140401022,000140401022,2,300,,,,
000120910002,000120910002,2,300,,,,
000110103002,000110103002,2,300,,,,
000110112001,000110112001,2,300,,,,
000110104002,000110104002,2,300,,,,
000110118001,000110118001,2,300,,,,
000110107001,000110107001,2,300,,,,
000110108004,000110108004,2,300,,,,
000110108002,000110108002,2,300,,,,
000110409001,000110409001,2,300,,,,
000110409006,000110409006,2,300,,,,
000110409005,000110409005,2,300,,,,
000130102002,000130102002,2,300,,,,
000130203001,000130203001,2,300,,,,
000130203005,000130203005,2,300,,,,
000130203003,000130203003,2,300,,,,
000130201001,000130201001,2,300,,,,
000130210001,000130210001,2,300,,,,
000130210002,000130210002,2,300,,,,
000130203002,000130203002,2,300,,,,
000130203002,000130203002,1,,"3436","3438",,
000130203002,000130203002,1,,"3438","3436",,
000130105004,000130105004,2,300,,,,
000130104001,000130104001,2,300,,,,
000130205001,000130205001,2,300,,,,
000130203004,000130203004,2,300,,,,
000130210003,000130210003,2,300,,,,
000130207001,000130207001,2,300,,,,
000130301002,000130301002,2,300,,,,
000130101001,000130101001,2,300,,,,
000130301011,000130301011,2,300,,,,
000130301007,000130301007,2,300,,,,
000130301008,000130301008,2,300,,,,
000130301003,000130301003,2,300,,,,
000130301009,000130301009,2,300,,,,
000130301013,000130301013,2,300,,,,
000130301014,000130301014,2,300,,,,
000130301015,000130301015,2,300,,,,
000141201001,000141201001,2,300,,,,
000141202002,000141202002,2,300,,,,
000141202001,000141202001,2,300,,,,
000130206001,000130206001,2,300,,,,
000150302001,000150302001,2,300,,,,
000150507001,000150507001,2,300,,,,
000150606006,000150606006,2,300,,,,
000150603003,000150603003,2,300,,,,
000150602001,000150602001,2,300,,,,
000150506005,000150506005,2,300,,,,
000120604001,000120604001,2,300,,,,
000120601001,000120601001,2,300,,,,
000120601002,000120601002,2,300,,,,
000120603002,000120603002,2,300,,,,
000120603002,000120603002,1,,"3486","3487",,
000120603002,000120603002,1,,"3487","3486",,
000120603001,000120603001,2,300,,,,
000110407002,000110407002,2,300,,,,
000110407001,000110407001,2,300,,,,
000110411001,000110411001,2,300,,,,
000120402001,000120402001,2,300,,,,
000120404002,000120404002,2,300,,,,
000120403004,000120403004,2,300,,,,
000120403003,000120403003,2,300,,,,
000120403002,000120403002,2,300,,,,
000120406006,000120406006,2,300,,,,
000120406004,000120406004,2,300,,,,
000120407001,000120407001,2,300,,,,
000120406005,000120406005,2,300,,,,
000120404001,000120404001,2,300,,,,
000120401001,000120401001,2,300,,,,
000120513001,000120513001,2,300,,,,
000120901001,000120901001,2,300,,,,
000150501004,000150501004,2,300,,,,
000120512001,000120512001,2,300,,,,
000120511002,000120511002,2,300,,,,
000120704001,000120704001,2,300,,,,
000120705001,000120705001,2,300,,,,
000120701001,000120701001,2,300,,,,
000120101004,000120101004,2,300,,,,
000120101002,000120101002,2,300,,,,
000120101001,000120101001,2,300,,,,
000120103004,000120103004,2,300,,,,
000120707001,000120707001,2,300,,,,
000120707002,000120707002,2,300,,,,
000120708001,000120708001,2,300,,,,
000121003002,000121003002,2,300,,,,
000121006001,000121006001,2,300,,,,
000110814002,000110814002,2,300,,,,
000121007001,000121007001,2,300,,,,
000120903044,000120903044,2,300,,,,
000110110002,000110110002,2,300,,,,
000110110001,000110110001,2,300,,,,
000110812001,000110812001,2,300,,,,
000110806001,000110806001,2,300,,,,
000110808001,000110808001,2,300,,,,
000110813001,000110813001,2,300,,,,
000110824001,000110824001,2,300,,,,
000110810002,000110810002,2,300,,,,
000110810001,000110810001,2,300,,,,
000110807001,000110807001,2,300,,,,
000110809001,000110809001,2,300,,,,
000110809002,000110809002,2,300,,,,
000110811002,000110811002,2,300,,,,
000110811001,000110811001,2,300,,,,
000110820002,000110820002,2,300,,,,
000110801003,000110801003,2,300,,,,
000110801002,000110801002,2,300,,,,
000110801001,000110801001,2,300,,,,
000110805001,000110805001,2,300,,,,
000110101004,000110101004,2,300,,,,
000110101009,000110101009,2,300,,,,
000110605007,000110605007,2,300,,,,
000110605003,000110605003,2,300,,,,
000110605001,000110605001,2,300,,,,
000110605002,000110605002,2,300,,,,
000110605004,000110605004,2,300,,,,
000110604001,000110604001,2,300,,,,
000110601001,000110601001,2,300,,,,
000110601002,000110601002,2,300,,,,
000110606004,000110606004,2,300,,,,
000110606006,000110606006,2,300,,,,
000110606002,000110606002,2,300,,,,
000110606003,000110606003,2,300,,,,
000110606005,000110606005,2,300,,,,
000110802002,000110802002,2,300,,,,
000110802001,000110802001,2,300,,,,
000110802003,000110802003,2,300,,,,
000110802004,000110802004,2,300,,,,
000110821002,000110821002,2,300,,,,
000110821002,000110821002,1,,"2224","2226",,
000110821002,000110821002,1,,"2226","2224",,
000110603001,000110603001,2,300,,,,
000110607003,000110607003,2,300,,,,
000110607001,000110607001,2,300,,,,
000110607002,000110607002,2,300,,,,
000110602001,000110602001,2,300,,,,
000110703001,000110703001,2,300,,,,
000110704001,000110704001,2,300,,,,
000110702001,000110702001,2,300,,,,
000110702003,000110702003,2,300,,,,
000110807004,000110807004,2,300,,,,
000110816001,000110816001,2,300,,,,
000110803003,000110803003,2,300,,,,
000110803001,000110803001,2,300,,,,
000110705001,000110705001,2,300,,,,
000110701003,000110701003,2,300,,,,
000110701002,000110701002,2,300,,,,
000110701001,000110701001,2,300,,,,
000110701004,000110701004,2,300,,,,
000110817001,000110817001,2,300,,,,
000110804001,000110804001,2,300,,,,
000110804002,000110804002,2,300,,,,
000110807003,000110807003,2,300,,,,
000121005001,000121005001,2,300,,,,
000110101010,000110101010,2,300,,,,
000120910003,000120910003,2,300,,,,
000120910001,000120910001,2,300,,,,
000110101011,000110101011,2,300,,,,
000110114001,000110114001,2,300,,,,
000110117002,000110117002,2,300,,,,
000110117001,000110117001,2,300,,,,
000110114003,000110114003,2,300,,,,
000110101001,000110101001,2,300,,,,
000110109002,000110109002,2,300,,,,
000110406004,000110406004,2,300,,,,
000110406002,000110406002,2,300,,,,
000110102007,000110102007,2,300,,,,
000110113001,000110113001,2,300,,,,
000110405001,000110405001,2,300,,,,
000120602002,000120602002,2,300,,,,
000120602001,000120602001,2,300,,,,
000110114002,000110114002,2,300,,,,
000110812003,000110812003,2,300,,,,
000110803002,000110803002,2,300,,,,
000110605005,000110605005,2,300,,,,
000200703003,000200703003,2,300,,,,
000200703005,000200703005,2,300,,,,
000200801009,000200801009,2,300,,,,
000160102001,000160102001,2,300,,,,
000190101002,000190101002,2,300,,,,
000190101015,000190101015,2,300,,,,
000221303005,000221303005,2,300,,,,
000220301029,000220301029,2,300,,,,
000220301022,000220301022,2,300,,,,
000151010001,000151010001,2,300,,,,
000160101008,000160101008,2,300,,,,
000300000001,000300000001,2,300,,,,
000300000004,000300000004,2,300,,,,
000300000005,000300000005,2,300,,,,
000300000031,000300000031,2,300,,,,
000150106003,000150106003,2,300,,,,
000150603002,000150603002,2,300,,,,
000150203008,000150203008,2,300,,,,
000150501002,000150501002,2,300,,,,
000220301032,000220301032,2,300,,,,
000220903024,000220903024,2,300,,,,
000110812002,000110812002,2,300,,,,
000300000029,000300000029,2,300,,,,
000300000020,000300000020,2,300,,,,
000300000002,000300000002,2,300,,,,
000160202002,000160202002,2,300,,,,
000160301009,000160301009,2,300,,,,
000160301001,000160301001,2,300,,,,
000160301006,000160301006,2,300,,,,
000191103001,000191103001,2,300,,,,
000220201011,000220201011,2,300,,,,
000221303001,000221303001,2,300,,,,
000200504007,000200504007,2,300,,,,
000200504008,000200504008,2,300,,,,
000110605006,000110605006,2,300,,,,
000120605001,000120605001,2,300,,,,
000110113002,000110113002,2,300,,,,
000110115001,000110115001,2,300,,,,
000110407004,000110407004,2,300,,,,
000110102006,000110102006,2,300,,,,
000120902002,000120902002,2,300,,,,
000120902001,000120902001,2,300,,,,
000120902003,000120902003,2,300,,,,
000120904003,000120904003,2,300,,,,
000120904002,000120904002,2,300,,,,
000120903002,000120903002,2,300,,,,
000121005002,000121005002,2,300,,,,
000121004001,000121004001,2,300,,,,
000110722004,000110722004,2,300,,,,
000120905002,000120905002,2,300,,,,
000120911001,000120911001,2,300,,,,
000110604002,000110604002,2,300,,,,
000110101008,000110101008,2,300,,,,
000110818003,000110818003,2,300,,,,
000110818003,000110818003,1,,"3492","3492",,
000110818003,000110818003,1,,"3492","3904",,
000110818003,000110818003,1,,"3904","3492",,
000110818003,000110818003,1,,"3904","3904",,
000110820001,000110820001,2,300,,,,
000110801004,000110801004,2,300,,,,
000110815001,000110815001,2,300,,,,
000121003001,000121003001,2,300,,,,
000121001001,000121001001,2,300,,,,
000121006002,000121006002,2,300,,,,
000121002001,000121002001,2,300,,,,
000120101003,000120101003,2,300,,,,
000120703002,000120703002,2,300,,,,
000120709001,000120709001,2,300,,,,
000120707003,000120707003,2,300,,,,
000120103003,000120103003,2,300,,,,
000120102001,000120102001,2,300,,,,
000120102002,000120102002,2,300,,,,
000120901003,000120901003,2,300,,,,
000120901002,000120901002,2,300,,,,
000120903023,000120903023,2,300,,,,
000120401002,000120401002,2,300,,,,
000120407003,000120407003,2,300,,,,
000120407002,000120407002,2,300,,,,
000120403001,000120403001,2,300,,,,
000120404003,000120404003,2,300,,,,
000120402002,000120402002,2,300,,,,
000150506002,000150506002,2,300,,,,
000150512004,000150512004,2,300,,,,
000150305001,000150305001,2,300,,,,
000150511001,000150511001,2,300,,,,
000150511003,000150511003,2,300,,,,
000150507003,000150507003,2,300,,,,
000150304001,000150304001,2,300,,,,
000141203003,000141203003,2,300,,,,
000110406003,000110406003,2,300,,,,
000130106004,000130106004,2,300,,,,
