"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000200404003,"","Bonnevoie, Anatole France",,"49.598717000000","6.149483000000",0,,0,""
000200424001,"","Pulvermühl, Hammer Dällchen",,"49.608824000000","6.150735000000",0,,0,""
000200423004,"","Pfaffenthal, Um Bock",,"49.611658000000","6.135091000000",0,,0,""
000200412003,"","Gasperich, Bei der Auer",,"49.591277000000","6.124758000000",0,,0,""
000200412001,"","Gasperich, Al Gaasperech",,"49.592234000000","6.121311000000",0,,0,""
000200414007,"","Hamm, Rue Haute",,"49.611019000000","6.169782000000",0,,0,""
000200408007,"","Clausen, Ste Cunégonde",,"49.614330000000","6.141275000000",0,,0,""
000200405020,"","Hamilius (Bus)",,"49.611504000000","6.125976000000",0,,0,""
000200409009,"","Dommeldange, Jean Engling",,"49.638231000000","6.141552000000",0,,0,""
000200404018,"","Bonnevoie, Izeger Knupp",,"49.595945000000","6.150171000000",0,,0,""
000200406018,"","Cents, Trèves",,"49.617635000000","6.169565000000",0,,0,""
000200406004,"","Cents, Carmel",,"49.618326000000","6.172432000000",0,,0,""
000200406003,"","Cents, Camille Polfer",,"49.619366000000","6.176332000000",0,,0,""
000200406019,"","Cents, Waassertuerm",,"49.620830000000","6.182881000000",0,,0,""
000200405024,"","Luxembourg/Centre, Michel Rodange",,"49.603089000000","6.124741000000",0,,0,""
000200417032,"","Kirchberg, Pierre Werner",,"49.631678000000","6.177656000000",0,,0,""
000200801002,"","Steinsel, Bourgaass",,"49.677533000000","6.121820000000",0,,0,""
000200405038,"","Luxembourg, Ste Zithe",,"49.606678000000","6.126191000000",0,,0,""
000200422003,"","Neudorf/Weimershof, Fierschterhaus",,"49.623805000000","6.177599000000",0,,0,""
000200422007,"","Neudorf, Kalchesbruck",,"49.622585000000","6.185134000000",0,,0,""
000200417004,"","Kirchberg, Alphonse Weicker (Bus)",,"49.632299000000","6.169919000000",0,,0,""
000200422005,"","Neudorf/Weimershof, Hierzekrëpp",,"49.617071000000","6.151708000000",0,,0,""
000200407008,"","Cessange, Kierch",,"49.589127000000","6.106728000000",0,,0,""
000200402006,"","Beggen, Kierch",,"49.643420000000","6.129472000000",0,,0,""
000200407006,"","Cessange, Duerf",,"49.587128000000","6.103082000000",0,,0,""
000200422009,"","Neudorf, Kierch",,"49.621242000000","6.161836000000",0,,0,""
000200422001,"","Neudorf, Brasserie",,"49.622451000000","6.164923000000",0,,0,""
000200402007,"","Beggen, Rue du Pont",,"49.649008000000","6.127688000000",0,,0,""
000200422008,"","Neudorf, Kapell",,"49.623527000000","6.168447000000",0,,0,""
000200422011,"","Neudorf, Laangegronn",,"49.624162000000","6.173078000000",0,,0,""
000200405003,"","Centre, Alsace",,"49.596039000000","6.130332000000",0,,0,""
000200419005,"","Limpertsberg, Arts et Métiers",,"49.621760000000","6.126688000000",0,,0,""
000200404021,"","Bonnevoie, Jules Fischer",,"49.592282000000","6.146468000000",0,,0,""
000200602003,"","Findel, Gréiwelscheierhaff",,"49.625821000000","6.198130000000",0,,0,""
000200404033,"","Bonnevoie, Pont-Remy",,"49.594543000000","6.144398000000",0,,0,""
000200415008,"","Hollerich, Nancy",,"49.603409000000","6.118451000000",0,,0,""
000200412011,"","Gasperich, Klensch",,"49.593159000000","6.119429000000",0,,0,""
000200412002,"","Gasperich, Beethoven",,"49.589641000000","6.118336000000",0,,0,""
000200415013,"","Hollerich, Schluechthaus",,"49.600322000000","6.117318000000",0,,0,""
000200417001,"","Kirchberg, Prince Félix",,"49.625229000000","6.139973000000",0,,0,""
000200403010,"","Belair, Kierch",,"49.610455000000","6.107721000000",0,,0,""
000200404014,"","Bonnevoie, Gabriel Lippmann",,"49.599087000000","6.142597000000",0,,0,""
000200404023,"","Bonnevoie, Kofferfabrick",,"49.600930000000","6.145105000000",0,,0,""
000200304007,"","Howald, Op der Stirzel",,"49.576768000000","6.135392000000",0,,0,""
000200419034,"","Limpertsberg, Square André",,"49.623659000000","6.119140000000",0,,0,""
000200419010,"","Limpertsberg, Belle-Vue",,"49.623032000000","6.127555000000",0,,0,""
000200404017,"","Bonnevoie, Huese Vic",,"49.603719000000","6.137093000000",0,,0,""
000201004001,"","Walferdange, Gare",,"49.662030000000","6.136207000000",0,,0,""
000200404036,"","Bonnevoie, Virchow",,"49.601725000000","6.139425000000",0,,0,""
000200419001,"","Limpertsberg, Alen Eecher Bierg",,"49.621855000000","6.129452000000",0,,0,""
000200404013,"","Bonnevoie, Fraternité",,"49.599168000000","6.140059000000",0,,0,""
000200409003,"","Dommeldange, Château",,"49.634696000000","6.138628000000",0,,0,""
000200405039,"","Luxembourg, Wallis",,"49.603111000000","6.134332000000",0,,0,""
000200304011,"","Howald, Ronneboesch",,"49.578820000000","6.133598000000",0,,0,""
000200901018,"","Strassen, Kiem",,"49.618571000000","6.078065000000",0,,0,""
000200406011,"","Cents, Kéibierg-I.N.S.",,"49.611157000000","6.143219000000",0,,0,""
000200420001,"","Merl, Athénée",,"49.604965000000","6.111216000000",0,,0,""
000200406007,"","Cents, Fort Dumoulin",,"49.612424000000","6.147894000000",0,,0,""
000200901025,"","Strassen, Réimerwee",,"49.617812000000","6.082195000000",0,,0,""
000200406017,"","Cents, Tawioun",,"49.613863000000","6.154068000000",0,,0,""
000200406012,"","Cents, Kierch",,"49.615493000000","6.160744000000",0,,0,""
000200901019,"","Strassen, Les Aubépines",,"49.616029000000","6.090333000000",0,,0,""
000200408008,"","Clausen, Tour Jacob",,"49.611780000000","6.142546000000",0,,0,""
000200408006,"","Clausen, Rumm",,"49.610778000000","6.139171000000",0,,0,""
000200602001,"","Findel, Findel",,"49.629158000000","6.204565000000",0,,0,""
000200403015,"","Belair, Rheinsheim",,"49.607454000000","6.120829000000",0,,0,""
000200404020,"","Bonnevoie, Jeanne d'Arc",,"49.596711000000","6.147677000000",0,,0,""
000200404029,"","Bonnevoie, Nic Martha",,"49.592998000000","6.148876000000",0,,0,""
000200420004,"","Merl, Conservatoire",,"49.602262000000","6.105659000000",0,,0,""
000200412004,"","Gasperich, Émile Bian",,"49.580254000000","6.117796000000",0,,0,""
000200412008,"","Gasperich, François Hogenberg",,"49.587557000000","6.120963000000",0,,0,""
000200420003,"","Merl, Celtes",,"49.601643000000","6.094608000000",0,,0,""
000200403002,"","Belair, Archiducs",,"49.612674000000","6.112256000000",0,,0,""
000200403001,"","Belair, Amsterdam",,"49.612203000000","6.108185000000",0,,0,""
000200405018,"","Centre, Gruef",,"49.611087000000","6.131663000000",0,,0,""
000200508003,"","Senningerberg, Charlys Statioun",,"49.649996000000","6.226089000000",0,,0,""
000200423001,"","Pfaffenthal, Sichenhaff",,"49.620079000000","6.132561000000",0,,0,""
000200404037,"","Bonnevoie, Willibrord",,"49.593854000000","6.140896000000",0,,0,""
000200404027,"","Bonnevoie, Lycée Technique de Bonnevoie/Quais",,"49.591165000000","6.141662000000",0,,0,""
000200406010,"","Cents, Jules Salentiny",,"49.616556000000","6.159346000000",0,,0,""
000200406002,"","Cents, Arthur Knaff",,"49.618368000000","6.160577000000",0,,0,""
000200406005,"","Cents, Charles de Tornaco",,"49.619244000000","6.163295000000",0,,0,""
000200405007,"","Centre, Cathédrale",,"49.610004000000","6.131145000000",0,,0,""
000200403017,"","Belair, Nicolas Simmer",,"49.614244000000","6.113534000000",0,,0,""
000200425004,"","Rollingergrund, Beim Klomp",,"49.617998000000","6.111096000000",0,,0,""
000200420011,"","Merl, Orval",,"49.605836000000","6.102527000000",0,,0,""
000200420008,"","Merl, Laang Heck",,"49.605241000000","6.097800000000",0,,0,""
000200420014,"","Merl, St.Hubert",,"49.603996000000","6.093001000000",0,,0,""
000200420013,"","Merl, Plak",,"49.603038000000","6.089251000000",0,,0,""
000200901013,"","Strassen, Grande-Duchesse Charlotte",,"49.619124000000","6.072188000000",0,,0,""
000200901008,"","Strassen, Chapelle",,"49.618647000000","6.064019000000",0,,0,""
000200901026,"","Strassen, Riedgen",,"49.618156000000","6.057402000000",0,,0,""
000200425011,"","Rollingergrund, Val St André",,"49.621976000000","6.105779000000",0,,0,""
000200425012,"","Rollingergrund, Villeroy & Boch",,"49.628177000000","6.106948000000",0,,0,""
000200421004,"","Muhlenbach, Peiffeschbierg",,"49.628388000000","6.113237000000",0,,0,""
000200420010,"","Merl, Op der Millen",,"49.603451000000","6.084963000000",0,,0,""
000200426006,"","Weimerskirch, Knupp",,"49.628818000000","6.135607000000",0,,0,""
000200415011,"","Hollerich, Poincaré",,"49.602274000000","6.116608000000",0,,0,""
000200426011,"","Weimerskirch, Tommys Bruch",,"49.631587000000","6.138063000000",0,,0,""
000200408003,"","Clausen, Malakoff",,"49.615172000000","6.146585000000",0,,0,""
000200426004,"","Weimerskirch, Biechelchen",,"49.633567000000","6.141756000000",0,,0,""
000200408005,"","Clausen, Plateau Altmunster",,"49.612748000000","6.139859000000",0,,0,""
000200406013,"","Cents, Nic Rollinger",,"49.611590000000","6.151653000000",0,,0,""
000200408001,"","Clausen, Clausener Bréck",,"49.613483000000","6.143416000000",0,,0,""
000200417022,"","Kirchberg, Léon Thyes",,"49.637289000000","6.165017000000",0,,0,""
000200417025,"","Kirchberg, Mathias Tresch",,"49.637582000000","6.169308000000",0,,0,""
000200406015,"","Cents, Pommiers",,"49.612783000000","6.157343000000",0,,0,""
000200423002,"","Pfaffenthal, Stade G. Diderich",,"49.621710000000","6.131565000000",0,,0,""
000200403019,"","Belair, Val Ste Croix",,"49.612298000000","6.097588000000",0,,0,""
000200403003,"","Belair, Aubépines",,"49.615499000000","6.098270000000",0,,0,""
000200420009,"","Merl, Marcel Cahen",,"49.601827000000","6.101214000000",0,,0,""
000200419007,"","Limpertsberg, Avenir",,"49.625449000000","6.120197000000",0,,0,""
000200422010,"","Neudorf, Kierfecht",,"49.626378000000","6.174680000000",0,,0,""
000200422004,"","Neudorf/Weimershof, Grunewald",,"49.628419000000","6.177207000000",0,,0,""
000200405022,"","Centre, Kasinosgaass",,"49.612370000000","6.131519000000",0,,0,""
000200403008,"","Belair, Guillaume",,"49.606639000000","6.118455000000",0,,0,""
000200404025,"","Verlorenkost, Lavoisier",,"49.605216000000","6.140895000000",0,,0,""
000200419013,"","Limpertsberg, Crispinus",,"49.619347000000","6.130236000000",0,,0,""
000200410005,"","Eich, Octroi",,"49.622552000000","6.130325000000",0,,0,""
000200419018,"","Limpertsberg, Guillaume Schneider",,"49.620545000000","6.124170000000",0,,0,""
000200419025,"","Limpertsberg, Lycée de Garçons",,"49.620062000000","6.122828000000",0,,0,""
000200419002,"","Limpertsberg, Alen Tramsschapp",,"49.621977000000","6.120610000000",0,,0,""
000200419011,"","Limpertsberg, Bois",,"49.622612000000","6.122982000000",0,,0,""
000200419035,"","Limpertsberg, Waassertuerm",,"49.623955000000","6.122349000000",0,,0,""
000200403007,"","Belair, Franciscaines",,"49.608274000000","6.112973000000",0,,0,""
000200420012,"","Merl, Parc",,"49.607456000000","6.110114000000",0,,0,""
000200403013,"","Belair, Place de France",,"49.606391000000","6.106370000000",0,,0,""
000200403021,"","Belair, Wandmillen",,"49.615843000000","6.102653000000",0,,0,""
000200409011,"","Dommeldange, Van der Meulen",,"49.636296000000","6.143701000000",0,,0,""
000200409008,"","Dommeldange, Gare routière",,"49.633333000000","6.137004000000",0,,0,""
000200403004,"","Belair, Bragance",,"49.607298000000","6.114955000000",0,,0,""
000200417013,"","Kirchberg, Coudenhove-Kalergi",,"49.627907000000","6.159205000000",0,,0,""
000200412020,"","Gasperich, Millewee",,"49.592062000000","6.127036000000",0,,0,""
000200404006,"","Bonnevoie, Chalop",,"49.600279000000","6.149351000000",0,,0,""
000200422006,"","Neudorf, Huesegrënnchen",,"49.622903000000","6.164274000000",0,,0,""
000200422002,"","Neudorf, Carrières",,"49.625351000000","6.165780000000",0,,0,""
000200417020,"","Kirchberg, Labours",,"49.629161000000","6.167788000000",0,,0,""
000200426005,"","Weimerskirch, Duerf",,"49.628371000000","6.136063000000",0,,0,""
000200426008,"","Weimerskirch, Mäertesbuer",,"49.627954000000","6.139231000000",0,,0,""
000200426009,"","Weimerskirch, Pierre-Eloi Schoué",,"49.626458000000","6.136937000000",0,,0,""
000200426010,"","Weimerskirch, St.Vith",,"49.626154000000","6.138824000000",0,,0,""
000200417018,"","Kirchberg, Kierch",,"49.628445000000","6.146737000000",0,,0,""
000200413001,"","Grund, Stadgronn-Bréck",,"49.608391000000","6.135379000000",0,,0,""
000200404034,"","Bonnevoie, Rotonde",,"49.599514000000","6.137298000000",0,,0,""
000200404026,"","Bonnevoie, Léon XIII",,"49.596990000000","6.137847000000",0,,0,""
000200423003,"","Pfaffenthal, Théiwesbuer",,"49.615839000000","6.132824000000",0,,0,""
000200403020,"","Belair, Wampach",,"49.609889000000","6.121087000000",0,,0,""
000200423005,"","Pfaffenthal, Vauban",,"49.613960000000","6.135413000000",0,,0,""
000200304003,"","Howald, C.I.P.A.",,"49.589170000000","6.147951000000",0,,0,""
000200409010,"","Dommeldange, Parc de l'Europe",,"49.638811000000","6.144247000000",0,,0,""
000200406016,"","Cents, Robert Bruch",,"49.616913000000","6.166159000000",0,,0,""
000200426001,"","Weimershof, Bleuets",,"49.620535000000","6.153943000000",0,,0,""
000200406008,"","Cents, Gabriel de Marie",,"49.619016000000","6.165732000000",0,,0,""
000200426003,"","Weimershof, Pâquerettes",,"49.622573000000","6.158906000000",0,,0,""
000200304005,"","Howald, Minsbësch",,"49.580323000000","6.145990000000",0,,0,""
000200304013,"","Howald, Waassertuerm",,"49.578187000000","6.147650000000",0,,0,""
000200417024,"","Kirchberg, Marguerites",,"49.623681000000","6.160767000000",0,,0,""
000200417026,"","Kirchberg, Muguets",,"49.626545000000","6.163827000000",0,,0,""
000200417021,"","Kirchberg, Léon Hengen",,"49.623861000000","6.149442000000",0,,0,""
000200421006,"","Muhlenbach, Siwemuergen",,"49.629193000000","6.117012000000",0,,0,""
000200421003,"","Muhlenbach, Eecher Schmelz",,"49.627992000000","6.122277000000",0,,0,""
000200415012,"","Hollerich, Salzhaff",,"49.600029000000","6.117862000000",0,,0,""
000200407011,"","Cessange, Rue Verte",,"49.589672000000","6.115234000000",0,,0,""
000200407009,"","Cessange, Kuelebierg",,"49.588241000000","6.111250000000",0,,0,""
000200403014,"","Belair, Place de Liège",,"49.608594000000","6.107776000000",0,,0,""
000200407012,"","Cessange, Tubishaff",,"49.585850000000","6.107019000000",0,,0,""
000200407010,"","Cessange, Rue de Leudelange",,"49.582008000000","6.097311000000",0,,0,""
000200412009,"","Gasperich, Gaasperecher Bierg",,"49.592774000000","6.116975000000",0,,0,""
000200412006,"","Gasperich, Cloche d'Or",,"49.583476000000","6.115351000000",0,,0,""
000200415001,"","Hollerich, Alphonse Munchen",,"49.604515000000","6.114815000000",0,,0,""
000200426007,"","Weimerskirch, Laval's Park",,"49.628280000000","6.132786000000",0,,0,""
000200414006,"","Hamm, Rue de Bitbourg",,"49.613187000000","6.169781000000",0,,0,""
000200403016,"","Belair, Rue de l'Ouest",,"49.614847000000","6.096111000000",0,,0,""
000200101010,"","Bertrange, Kirfecht",,"49.611925000000","6.058260000000",0,,0,""
000200405012,"","Centre, Etats-Unis",,"49.600302000000","6.126663000000",0,,0,""
000200101012,"","Bertrange, Montereale",,"49.609834000000","6.063950000000",0,,0,""
000200101014,"","Bertrange, Richterwee",,"49.607328000000","6.070140000000",0,,0,""
000200101006,"","Bertrange, Fleuri",,"49.605142000000","6.076054000000",0,,0,""
000200101004,"","Bertrange, Dicks",,"49.604736000000","6.052244000000",0,,0,""
000200101008,"","Bertrange, Gemeng",,"49.610579000000","6.050286000000",0,,0,""
000200303002,"","Hesperange, Cité Um Schlass",,"49.573067000000","6.143889000000",0,,0,""
000200404035,"","Bonnevoie, Vannérus",,"49.597477000000","6.141528000000",0,,0,""
000200102001,"","Bertrange, Automobile Club",,"49.601296000000","6.069208000000",0,,0,""
000200102002,"","Bertrange, City Concorde",,"49.600655000000","6.065608000000",0,,0,""
000200404038,"","Bonnevoie, Wisestrooss",,"49.597909000000","6.144451000000",0,,0,""
000200404019,"","Bonnevoie, Jean Jacoby",,"49.598384000000","6.146915000000",0,,0,""
000200101011,"","Bertrange, Millewee",,"49.617884000000","6.048102000000",0,,0,""
000200101019,"","Bertrange, Waassertuerm",,"49.620842000000","6.048083000000",0,,0,""
000200101002,"","Bertrange, Belle-Etoile",,"49.621905000000","6.049868000000",0,,0,""
000200304004,"","Howald, Jhangeli",,"49.586097000000","6.143743000000",0,,0,""
000200418001,"","Kockelscheuer, Camping",,"49.573841000000","6.113207000000",0,,0,""
000221107003,"","Kockelscheuer, Patinoire",,"49.565248000000","6.108472000000",0,,0,""
000200415009,"","Hollerich, P+R Bouillon",,"49.600100000000","6.106286000000",0,,0,""
000200405025,"","Luxembourg/Centre, Monterey",,"49.610454000000","6.125013000000",0,,0,""
000200414003,"","Hamm, Käschtewee",,"49.612728000000","6.172729000000",0,,0,""
000200404007,"","Bonnevoie, Demy Schlechter",,"49.594995000000","6.143403000000",0,,0,""
000200410002,"","Eich, Ecole Eich",,"49.626949000000","6.127712000000",0,,0,""
000200417008,"","Kirchberg, Bricher Gässel",,"49.626947000000","6.166684000000",0,,0,""
000200417036,"","Kirchberg, Réimerwee",,"49.632365000000","6.167478000000",0,,0,""
000200901024,"","Strassen, Primeurs",,"49.620079000000","6.093982000000",0,,0,""
000200415006,"","Hollerich, Jean-Baptiste Merkels",,"49.599154000000","6.121374000000",0,,0,""
000200403006,"","Belair, Crécy",,"49.608866000000","6.116856000000",0,,0,""
000160301007,"","Colmar-Berg, Usines",,"49.804830000000","6.091963000000",0,,0,""
000160301002,"","Colmar-Berg, Centre",,"49.811917000000","6.097169000000",0,,0,""
000161001004,"","Cruchten, Neistrooss",,"49.798993000000","6.130145000000",0,,0,""
000140505004,"","Medernach, Op der Lann",,"49.809465000000","6.216812000000",0,,0,""
000500000083,"","Trier, Theodor-Heuss-Allee",,"49.759390000000","6.646138000000",0,,0,""
000140505003,"","Medernach, Op der Gare",,"49.805379000000","6.213990000000",0,,0,""
000160601001,"","Larochette, Bleech",,"49.784309000000","6.220373000000",0,,0,""
000500000078,"","Trier, Christophstr.",,"49.759151000000","6.645455000000",0,,0,""
000170804002,"","Waldbillig, Gemeng",,"49.796532000000","6.283984000000",0,,0,""
000170101002,"","Beaufort, Ennescht Heed",,"49.844934000000","6.277693000000",0,,0,""
000170301002,"","Berdorf, Hotel Herber",,"49.823485000000","6.352600000000",0,,0,""
000170501015,"","Echternach, Ste Croix",,"49.808712000000","6.429970000000",0,,0,""
000170101003,"","Beaufort, Härewiss",,"49.833538000000","6.292460000000",0,,0,""
000180305001,"","Niederdonven, Beim Festsall",,"49.636001000000","6.404597000000",0,,0,""
000200504006,"","Niederanven, Routscheed",,"49.650462000000","6.252141000000",0,,0,""
000210701006,"","Remich, Gare routière",,"49.542737000000","6.368293000000",0,,0,""
000210701008,"","Remich, Maatebierg",,"49.548801000000","6.375821000000",0,,0,""
000210803005,"","Stadtbredimus, Vinsmoselle",,"49.564442000000","6.368401000000",0,,0,""
000500000009,"","Bitburg, ZOB",,"49.976053000000","6.527101000000",0,,0,""
000500000093,"","Schweich, P&R",,"49.816822000000","6.758812000000",0,,0,""
000500000074,"","Sirzenich, P&R B51",,"49.773597000000","6.594208000000",0,,0,""
000170601004,"","Born, Pëtzwee",,"49.760310000000","6.513038000000",0,,0,""
000200405005,"","Centre, Badanstalt",,"49.613535000000","6.129166000000",0,,0,""
000210801001,"","Greiveldange, Kellerei",,"49.587170000000","6.363487000000",0,,0,""
000210801003,"","Greiveldange, Neie Wee",,"49.587035000000","6.361055000000",0,,0,""
000210402001,"","Lenningen, Am Aker",,"49.600322000000","6.366702000000",0,,0,""
000180803003,"","Machtum, Gellebur",,"49.659859000000","6.431856000000",0,,0,""
000180803004,"","Machtum, Ongkaf",,"49.659482000000","6.437564000000",0,,0,""
000500000050,"","Nittel, Bahnhof",,"49.653915000000","6.441822000000",0,,0,""
000500000018,"","Saarburg, Heckingplatz",,"49.604682000000","6.542404000000",0,,0,""
000500000090,"","Wincheringen, Wincheringen Ort",,"49.609479000000","6.426249000000",0,,0,""
000500000005,"","Bilzingen Ort, Wincheringen",,"49.598255000000","6.451546000000",0,,0,""
000200405037,"","Luxembourg, rue Heine",,"49.605223000000","6.130623000000",0,,0,""
000200405014,"","Centre, Fondation Pescatore",,"49.615707000000","6.126753000000",0,,0,""
000200504001,"","Niederanven, Geisfeld",,"49.652937000000","6.262022000000",0,,0,""
000180101001,"","Betzdorf, Banzelt",,"49.673254000000","6.328692000000",0,,0,""
000180102002,"","Berg, Haff Biel",,"49.679264000000","6.351054000000",0,,0,""
000180102001,"","Berg, Bei der Schmett",,"49.681716000000","6.358296000000",0,,0,""
000180803001,"","Machtum, Bei Kallek's",,"49.659810000000","6.436301000000",0,,0,""
000140603001,"","Ingeldorf, Bei der Bréck",,"49.851445000000","6.133953000000",0,,0,""
000140401004,"","Diekirch, Gare routière",,"49.864488000000","6.152860000000",0,,0,""
000140401007,"","Diekirch, rue J. Merten",,"49.864835000000","6.167615000000",0,,0,""
000140401009,"","Diekirch, Neie Kolleisch",,"49.864793000000","6.168248000000",0,,0,""
000140401001,"","Diekirch, Altersheem",,"49.866543000000","6.159387000000",0,,0,""
000140401006,"","Diekirch, op der Kluuster",,"49.869662000000","6.158011000000",0,,0,""
000140401005,"","Diekirch, An der Kléck",,"49.868736000000","6.172068000000",0,,0,""
000140203002,"","Gilsdorf, Bei der Schoul",,"49.865267000000","6.179512000000",0,,0,""
000140203001,"","Gilsdorf, An der Kléck",,"49.869677000000","6.181687000000",0,,0,""
000130207002,"","Tandel, Veianerstrooss",,"49.896986000000","6.182100000000",0,,0,""
000130201003,"","Bastendorf, Lann",,"49.890520000000","6.164138000000",0,,0,""
000140201002,"","Bettendorf, Bei der Gemeng",,"49.876086000000","6.217387000000",0,,0,""
000140201003,"","Bettendorf, Beim Schlass",,"49.876571000000","6.221437000000",0,,0,""
000140204002,"","Moestroff, Bei der Bréck",,"49.868795000000","6.239763000000",0,,0,""
000130204001,"","Fouhren, Um Halt",,"49.912280000000","6.193850000000",0,,0,""
000130202002,"","Bettel, Bei der Schmëdd",,"49.917047000000","6.225733000000",0,,0,""
000141203002,"","Reisdorf, Bei der Gare",,"49.867986000000","6.263679000000",0,,0,""
000170101009,"","Beaufort, Um Bierg",,"49.843294000000","6.288722000000",0,,0,""
000170101006,"","Beaufort, Op der Gare",,"49.837091000000","6.290743000000",0,,0,""
000170301004,"","Berdorf, Duerfplaz",,"49.821965000000","6.349881000000",0,,0,""
000141204001,"","Wallendorf-Pont, Bei der Bréck",,"49.873364000000","6.290407000000",0,,0,""
000170102001,"","Dillingen, Déiljen",,"49.852462000000","6.319756000000",0,,0,""
000170104002,"","Grundhof, Bei der Ernz",,"49.834870000000","6.330017000000",0,,0,""
000170302001,"","Bollendorf-Pont, Gare",,"49.849563000000","6.354129000000",0,,0,""
